review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images,image 1
R263WM9MII8GME," smells good, feels good, universal use",twinks,https://www.amazon.com/gp/profile/amzn1.account.AEVGH2NEIFH7EPZTWVO6UJKYL73Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 16, 2019","love this stuff. recommend for dry skin, lips",true,false,,
R3JDUUVKQ6W205," works very good",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHB5P3V2KRZUABFXLKQUB336QDFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 29, 2019",the only bad thing is its so small but works really good,true,false,,
R27WO2RJMWWSX1," Very good for baby acne",Fresca,https://www.amazon.com/gp/profile/amzn1.account.AE66NAKRCPZ3DYVRDQUEKSO3TICA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 4, 2019",I used it for baby acne and helped cure it in a few days. All natural and gentle yet effective.,true,false,,
R24OJJ08E3QW9N," Love the ingredients",Ashley7393,https://www.amazon.com/gp/profile/amzn1.account.AEOSHSYSEM72DIYI6BM2X2QFU33A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"December 27, 2016","Cute little jar. Using it for cradle cap and dry cheeks now. Love the ingredients, just wish it smelled a little better, doesn't stink, but could smell better/more.",true,false,,
R3O449PD44MYD4," a life saver",William Livingston,https://www.amazon.com/gp/profile/amzn1.account.AFP3DR5QANRNZI6MOQADZSENBCMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 21, 2020","this balm saved my son's skin. he had a bad flare up of eczema and nothing was working, it lasted 2 weeks. once i put this balm on his skin, it calmed it down and it cleared up his skin in 3 days! this balm is literal magic.",true,false,,
R1F0ZRD44IZBV2," Small container but great product!",Zachariah Toutloff,https://www.amazon.com/gp/profile/amzn1.account.AHEGHMZ4VQUYIYPVURM2DXXS2PYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 14, 2016",Very small but a little goes a long way and it truly works. My little guy has eczema really bad and if I apply a few times a day it clears it up immediately. Will be buying the wash too so hopefully it stays clear! Amazing product and I thought I had tried them all.,true,false,https://images-na.ssl-images-amazon.com/images/I/71pslu8yYHL.jpg,https://images-na.ssl-images-amazon.com/images/I/71pslu8yYHL.jpg
R16U4Z9ZBWVK7O," Recommend for eczema",Maria Campos,https://www.amazon.com/gp/profile/amzn1.account.AGCZAOA6GEMAOB37IQTDP7OJIYQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 2, 2020",My daughters have eczema and it can flair up pretty bad. This cream helped a lot. My daughters love it.,true,false,,
R1UIM37IGVTUGW," Really good product",bailee,https://www.amazon.com/gp/profile/amzn1.account.AGIJTO5USVUDNNW3VWIXBZJCX3KQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 19, 2020","Amazing!!! Completely got rid of my baby’s horrible diaper rash, minimal smell, super moisturizing great",true,false,,
R1QFMJIKZQ9K3D," Would not recommend for face",Dararo,https://www.amazon.com/gp/profile/amzn1.account.AFCMS6SJZPFEGZ655QZL527QRRFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"October 12, 2017",Worked for cradle cap on head but broke ou my beautiful babies face so bad she needed corticosteroid cream.,true,false,,
R6J6ZZRDXGEYC," Smells great, I recommend this product to all my mom ...",Kyle,https://www.amazon.com/gp/profile/amzn1.account.AF7ZOV2F7XSCGB32ONRYYC73JS3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 10, 2017","The only lotion that heals my baby's eczema. Thicker cream so it stays on skin longer, though it leaves slightly oily looking skin. Smells great, I recommend this product to all my mom friends.",true,false,,
R3U5DWQPBFPSQI," Magic!",Emily,https://www.amazon.com/gp/profile/amzn1.account.AETPJTA23BUDHDHE2HNHVHCNSJDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 23, 2019","WOW! My poor 8 month old always gets the worst drool rash. I feel like I’ve tried everything and nothing was working. Bought this because of the reviews and it did not disappoint! Photo is from one day of use, applied twice a day!",true,false,https://images-na.ssl-images-amazon.com/images/I/71uxEUyjjsL.jpg,https://images-na.ssl-images-amazon.com/images/I/71uxEUyjjsL.jpg
R1WCLUG6FNPZHJ," :)",Lauren,https://www.amazon.com/gp/profile/amzn1.account.AFQHZEFOSFKYXGBF5NG4HN76YZDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 26, 2020",Loved this product. My little one has a sensitive face and baby acne! Cleared it right up :),true,false,,
R3FKRPVNRDIY7S," I absolutely love this stuff",katiedid,https://www.amazon.com/gp/profile/amzn1.account.AEVJIRXWRG5VKN26C4C5TZCZVTLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 8, 2017",I absolutely love this stuff. My daughter had some pretty bad eczema and it was cleared up within a couple days of using this after bath time.,true,false,,
R22HUXFVGCYWOG," I love the ingredients and i can tell its a high ...",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGGZLLTZ2YAWQYBDDTQYAAMU535A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 2, 2018",I love the ingredients and i can tell its a high quality product. I believe its healing my sons eczema .,true,false,,
R4CW3EEZ7PG2E," It lives up to its name “healing”",Jacqueline Marchant,https://www.amazon.com/gp/profile/amzn1.account.AH673LMWW5T7P2XIPB2FAJ2ZOCQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 27, 2018",This healing balm is magic! I bought it because it had all natural ingredients and it lived up to its name! My son had some serious cradle cap and it worked wonders! It not only got rid his cradle cap but also his drool rash and diaper rash. I highly recommend this to everyone!,true,false,,
R1GNSS6A1ZP0VT," Take that eczema!",Nicolette,https://www.amazon.com/gp/profile/amzn1.account.AFIFXAT6W5NIXBGPHWCXZ6X6KNCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 24, 2017","My LO loves to rub his face with his hands and unfortunately i have passed down the eczema gene. So when he starts rubbing, he will get a huge rash all over his cheeks. I've tried Aveeno, Aquaphor etc. To no avail. This stuff works. Give it a day or two, and you will see the difference. I use it everyday with no problems. Plus side, when you give kisses, you smell chocolate!",true,false,,
R2KO0TQOF86PDJ," Misleading quantity",Boonchetta,https://www.amazon.com/gp/profile/amzn1.account.AGT7RT36GXHJE7U42UFQBHG7Y7PQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"March 23, 2019","Item weight displays as 11 oz. Item description says 2 oz, and is only 2 oz. Disappointed in size when the price is so high! 11oz is why I bought it. Another trick on Amazon buyers.",true,false,,
R8UDBZK7EEC7Y," Five Stars",Jassim Karboon,https://www.amazon.com/gp/profile/amzn1.account.AGJFUZ3KZXZ3T52PQNKM7VFCGZAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 18, 2016",I got it for my baby its its working great,true,false,,
R1KBL16CRV6NQS," The smell doesn't not attractive but it works amazing.",A.T.,https://www.amazon.com/gp/profile/amzn1.account.AGC4PYTQJBWFJ4B3NH2FAWHHCFEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 21, 2017",I already got 2 jars of this. My baby girl gets diaper rash even we change diaper very often. I have 5 different brands of butt cream and this is the only balm i tried that works over night. The smell doesn't not attractive but it works amazing.,true,false,,
R172JXE9CFZV3Q," Waste of money",shanelle,https://www.amazon.com/gp/profile/amzn1.account.AHMZWMW4VRN657REB74YK3MDLDAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"June 27, 2017","Bought it after I read the review's, however it didn't work for my baby. Didnt even make a slight change in her rash. Waste of money.",true,false,,
R3PT3W8ZMVYYX2," Did nothing",Gigi Da Bomb,https://www.amazon.com/gp/profile/amzn1.account.AFC5T7YT2PHF2JDM5LVUJNUZC5DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 20, 2017",Not worth the hefty price tag. Hopefully it works for someone else. It didnt for us,true,false,,
R3KWWEFLL24T80," Five Stars",Emeraldknight,https://www.amazon.com/gp/profile/amzn1.account.AG3JWMSJZKLKP2Y2PMI6GBEQJSWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 28, 2017",Love love love. Worth the money. Only thing I've found to help my 5 month Olds eczema!,true,false,,
R2L366L7STTOTK," Great Product!!",Dee,https://www.amazon.com/gp/profile/amzn1.account.AHMUKXJI5PZA6R6EOL6FWBWTYZVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 17, 2020",Awesome moisturizer! Use it for my baby’s dry skin and it works wonderfully,true,false,,
RBHWBU6YJDFSB," Wouldn't recommend",talon2king,https://www.amazon.com/gp/profile/amzn1.account.AETUNNXNWDLGJQWFKBQHLWWRQ35A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"August 5, 2017",Did nothing for my infant's eczema.,true,false,,
R2ISTMRLYV9JS1," The best!",Kelly McElfish,https://www.amazon.com/gp/profile/amzn1.account.AHPDS3WPX4MR6IIZDKH7RPKMIO2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 3, 2020",This is the best diaper cream ever! We’ve already bought it again! Will be a regular in our home.,true,false,,
R323T7DRZSZ5I8," ( Baby still has bad eczema I put it on multiple times a day",Kim Dinh,https://www.amazon.com/gp/profile/amzn1.account.AFKIOBLSZOME4PPP5SWXK3J4ON3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"January 5, 2017","It didn't work :( Baby still has bad eczema
I put it on multiple times a day. I found Aquaphor does the job better. Mine smells like Cocoa, which I love.",true,false,,
REQXGV6KDXD3V," Works great on eczema on babies face",Syria84,https://www.amazon.com/gp/profile/amzn1.account.AGSTDUPE7GOAWUICJGETA36H77XA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 9, 2018",This balm smells good and I've notice an improvement of the eczema in 3 days. Skin is moist and soft. A little goes a long way. I would recommend this product to anyone.,true,false,,
R2QOXIZ5N4TART," DO NOT USE!!!!!",Chini,https://www.amazon.com/gp/profile/amzn1.account.AEH75YSHW25TS2D6TZRFJK4LOY3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"October 23, 2020",Broke my son’s skin out! Even on my baby’s eye!!! Super upset that it caused such a horrible Allergic reaction will be returning ASAP!!!,true,false,https://images-na.ssl-images-amazon.com/images/I/71CF1+vwm9L.jpg,https://images-na.ssl-images-amazon.com/images/I/71CF1+vwm9L.jpg
R36DAXNOTGLQI8," A Must-Have!",Ani K.,https://www.amazon.com/gp/profile/amzn1.account.AENXVYEZY6DFVWCGMRG6F7DQ7POQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 23, 2017","This product is amazing! I have an 11 month boy and I've used it for him since he was a newborn. It works for everything, from a heat rash to eczema. I've even put it on an open wound and it healed in hours! It's incredible. I don't usually write reviews, but this is my third time leaving a review for this cream because it is a must-have.",true,false,,
R1G3DT4CBEH4WJ," Magic ointment",Mints,https://www.amazon.com/gp/profile/amzn1.account.AEMDK6FVD3FD66DQHGS7VQHHYTMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 7, 2016",This stuff is great. It cleared up my baby's dry patches fast. I tried other products but they only worked for a few hours. This healing ointment actually healed it.,true,false,,
R345QFFT1V5OM0," I'm in love!",JJ,https://www.amazon.com/gp/profile/amzn1.account.AG5KU7R6TD5QLP5J4ZESJ52LTGEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 5, 2017","I love this stuff. I started using it on my toddler and now I use it on me too. This works great on any dry, itchy spots. I love it as a lip balm as well. It even works on dandruff and cradle cap. This seriously is not just for babies!",true,false,,
R2RI96BKVAYLLW," Great stuff",LUKE,https://www.amazon.com/gp/profile/amzn1.account.AFTJSNVQIVXQUNJLB5VODQVRFWAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 29, 2020",I’ve had this for 3 days and have already noticed a huge improvement on my baby’s cradle cap and eczema. I am even going to try it on my eczema!,true,false,,
RZTACO47F1FN4," No worth...",Rafinha_Matos,https://www.amazon.com/gp/profile/amzn1.account.AEKETMCBKT6HV4MWVWSE3PAGCETA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 19, 2018",It’s smaller than looks like. And it smells TERRIBLE. I couldn’t use on my baby so I returned it!!!,true,false,,
R2A14IL8O46MRW," Highly recommend for dry irritated skin",chodgk,https://www.amazon.com/gp/profile/amzn1.account.AFSWSRF2MKV4E2Z7MOU3LVOGJONA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 23, 2017","This balm worked very well on my daughter's skin irritations, apparently it was a mild eczema. Used this on her stomach & back just two days & nights. Her skin is mich smoother without any bumps. Highly recommend for dry irritated skin. Wish there was a larger size.",true,false,,
R1UG628F5C0T0U," The product size is small and smells like cocoa butter.",Bridgette Reed,https://www.amazon.com/gp/profile/amzn1.account.AGQB5NEQ5GHLRYL442LXCPRKQSRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"July 20, 2020",The product smells like cocoa butter and appeared to be oily. The size of the jar is small however I will try the product to see if it is worth the price!,true,false,,
R1DLD7ENVNKBSI," AWESOME!",Sarah,https://www.amazon.com/gp/profile/amzn1.account.AEJGTY4QHEBPVIJ3HFR36WXCAC2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 3, 2020",This product is AMAZING! I have never been able to find anything to clear up the bumps on my sons face I have tried everything you could think of and with this cream I started seeing results overnight!,true,false,,
RV1S5VNDXZUS4," Amazing!!",Yeva,https://www.amazon.com/gp/profile/amzn1.account.AGWENHCK2WKSWYEW5QCSVNYS7NJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 29, 2018","Works great on any baby skin condition! Also, this is my favorite healing balm for chapped lips!!! Better than any chap stick I owned.",true,false,,
R1VBDZFQI66P66," Excellent!",Emily Forehand,https://www.amazon.com/gp/profile/amzn1.account.AFOBV53D4NC3FRFTJQSIHQIADWTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 6, 2016","Excellent for eczema! It is a bit thick and oily, but it works. We use before bed. It has a light fragrance of honey, coconut, and almonds from the ingredients, but not artificial or heavy.",true,false,,
R310SL2ZVJQGCP," Two Stars",Na,https://www.amazon.com/gp/profile/amzn1.account.AGAKM65M45X3SRTGPMSRB6KB4T7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"January 3, 2018",Didn't work on my baby.,true,false,,
R3MJYHLUS0H3KK," Adverse effects",Ruby,https://www.amazon.com/gp/profile/amzn1.account.AEKOB6BYE6YME2FC4RKLRULLT5NQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"October 3, 2020",I used this product for 2 days on my little one who only had a minor baby acne but this product ended up burning his face. It just didn’t work for us.,true,false,,
R33UUTWWCNP137," Works on eczema (esp if baby takes a probiotic!)",S. Trick,https://www.amazon.com/gp/profile/amzn1.account.AFNMEYF5XZ5SZFVFM3BE5MQTLMJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 18, 2017","Our daughter had a sudden huge eczema flare up all over her chest. The pediatrician said nothing would work except steroids and she'd be on and off them for years to keep it under control. He said if she was older she'd be on pain relievers and Benadryl too.
I decided to try this Era Organics balm instead first and if it didn't work we'd give the steroids a go. This product worked to reduce the swelling in 24 hours. I lathered it on every couple hours and the next morning the inflammation was way down. We've been using it for one week and her eczema is very minor now. I would highly recommend!
UPDATE: I started giving our daughter an infant probiotic shortly after posting this review and WOW eczema gone! I would highly recommend using this balm to heal your baby's skin from the outside and an infant probiotic to heal from the inside (a potent, sugar free version like Renew Life Infant probiotic or Udos Infant probiotic added to breast milk).",true,false,,
R2AT3NLGCM6E91," Works well for its price",Song,https://www.amazon.com/gp/profile/amzn1.account.AFCA3WEBAUMAMFS3Z33LLXCFFJ4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 21, 2019",Works well for my son’s dry skin!,true,false,,
R2G4JESIAVOVN2," Life saver",Hopatz,https://www.amazon.com/gp/profile/amzn1.account.AG3BDWHMVKA73GQUODYKMM7Z5F6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 21, 2019",Excellent for my infant son with eczema,true,false,,
R1S9J3Z9E5D3F7," Works nicely",wildflowerlbt,https://www.amazon.com/gp/profile/amzn1.account.AGATWKINDJMMYQ22TIPW67T6U7MQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 4, 2019",Love it!,true,false,,
R19IAVQTVZJUOL," Made it worse",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AH2CUQC6CIU2YCZH7IBHHBTFHT6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"June 18, 2020",Left my baby’s skin red and worse would not recommend. Breastmilk and coconut oil worked and helped cleared her baby acne .,true,false,,
R214NQHEZWI7IU," Didn't work",Kao,https://www.amazon.com/gp/profile/amzn1.account.AFQQ3G6JGSEKLYHYD7GGGTQJBCCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 16, 2021",It didn't work for my baby's eczema unfortunately,true,false,,
R1EYTCE0FOAMN," Smells great. But didn't really clear up my babies eczema ...",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEO3BPYQMQHPEQKV3EAUVW5J45CA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"October 7, 2017",Smells great. But didn't really clear up my babies eczema like I was hoping. We used in conjunction with the bath soap.,true,false,,
RXZ8B3YLH63ZT," Five Stars",adria,https://www.amazon.com/gp/profile/amzn1.account.AGHYHICS4TVPNT3JPYSRKXWJKZHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 7, 2017",I love this stuff! Use it for my one year old,true,false,,
R2897PZQRLLF1J," Bummed it didn't work for my son",Elizabeth,https://www.amazon.com/gp/profile/amzn1.account.AGVTPKRBSBIXFBX736SO357O2CCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"April 21, 2020",Unfortunately didn't work for my son's eczema and bad cheek rash :/ I think it made it worse he might have gotten an allergic reaction to it. Back to square one,true,false,,
RACKQ02TA45QS," Great customer service and high-quality product",Jess Turner,https://www.amazon.com/gp/profile/amzn1.account.AHR7SKBYUFURHMLZNKMETBMQ5FYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 20, 2016",Great customer service and high-quality product. Make sure your little one doesn't react to honey before applying to baby. Does not irritate sensitive skin at all.,true,false,,
R3HG8VKDYERTRG," Disappointed",KG,https://www.amazon.com/gp/profile/amzn1.account.AEGROJDZQCH4AEDPVGOQWCYYYY5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"March 11, 2019","Super greasy, small small container. Didn’t help with eczema at all",true,false,,
R23NHIDBHVE89J," Five Stars",Nicole,https://www.amazon.com/gp/profile/amzn1.account.AENTXD5DCG4HKF5HCNQZ5QO4MALQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 26, 2018",We noticed dramatic results within the first three days with this product. I am so relieved!,true,false,,
R17HEEY8PU3RXF," Love this stuff! Heaven in a tub!",Sarah W.,https://www.amazon.com/gp/profile/amzn1.account.AETSI5IXYZV6D34KU3XQSDVZTUOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 4, 2016",This is such an amazing product. A little bit goes a very long way. I have very dry hands and I have only used this twice and my hands have improved noticeably in just the first two uses. The cream/ointment absorbs quickly and feels so smooth. I'm in love with the natural raw honey which is so healing. I suggest giving this product a try for just about anything. Enjoy!,true,false,,
R2WI1QKWFIK8E4," Works for eczema!!",blessed85,https://www.amazon.com/gp/profile/amzn1.account.AFG4WPERLG7C36RQVRH5FGBGBBHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 6, 2021",Great stuff!! Works for severe eczema. Worth every penny!,true,false,,
R1PP0I33SFX581," Works great",Becca Tao,https://www.amazon.com/gp/profile/amzn1.account.AG6ZTZH5AAVYWJO2II455322Y3ZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 18, 2020",Works great for both my kids eczema,true,false,,
RYIVSOPLJ3MWA," Soothing",Drea,https://www.amazon.com/gp/profile/amzn1.account.AER6SKUBMM4EBCKQ6FAZVLJQGXUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 17, 2018",Being ph balanced is the key! Heals diaper irritation on my baby and soothes eczema on my toddler! Soothing feeling for them.,true,false,,
R2BODF4SS7YGR3," Three Stars",AP,https://www.amazon.com/gp/profile/amzn1.account.AHNZ4VR5FUFCA6MXPUA6WTFUYQKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"October 20, 2017",really didnt do anything for eczema on african american daughter.,true,false,,
R2K8HPVHGUBOWL," Great product for multiple uses!",Christopher T.,https://www.amazon.com/gp/profile/amzn1.account.AFIFQHTAHF7OXYK64QWMG3BSPN5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 30, 2017","Love this! We used this when our 6 month old had cradle cap. After two days of tuning this product, her cradle cap was gone. Now we use it for dry patches on her arms and for her little cheeks. The scent is almost like honey and hints of chocolate.",true,false,,
R221I7I4OYD85X," Works like magic",Nina Granados,https://www.amazon.com/gp/profile/amzn1.account.AGPULD67UQONXTM4X4XPLHIABHAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 17, 2019",It cleared my sons ezcema super fast but he was still itchy! Overall I loved the product!,true,false,,
RI7HR3Y9RZ1OV," Very good quality oils and ingredients in this product",Camilla Swenson's,https://www.amazon.com/gp/profile/amzn1.account.AFJLMJDO2RVIRQVICKGB45GCGUVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 2, 2016",Very good quality oils and ingredients in this product. Small container but worth every penny. A little goes a long way. Will be buying again.,true,false,,
R1FS7ESZGTIM63," Cradle cap gone in a day",Lauren K,https://www.amazon.com/gp/profile/amzn1.account.AG6E7XJEO673A5IRHTVVCSQ6URXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 21, 2020","Used it for cradle cap on my baby’s head and eyebrows and it helped within a day. Super moisturizing. It’s a little greasy, but not too bad. Would definitely recommend.",true,false,,
R2S2KX3Z85PYAG," Very moisturizing",chas,https://www.amazon.com/gp/profile/amzn1.account.AGNTROX5GP3UWABWDVZUIIUXERTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 17, 2020",Received on the 11th. Today’s the 17th and my daughters eczema is gone. Smells exactly like Palmers cocoa butter,true,false,https://images-na.ssl-images-amazon.com/images/I/71w-dmh7BNL.jpg,https://images-na.ssl-images-amazon.com/images/I/71w-dmh7BNL.jpg
R1IGP40X5RFPLZ," One Star",W,https://www.amazon.com/gp/profile/amzn1.account.AFM37LYY6ML6IE6XJWTIKYVVYYKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 3, 2018",Awful smell...save your money and just use olive oil or coconut oil,true,false,,
RJUAG0PKEI0H3," Cradle cap is gone!",Katelyn Carpenter,https://www.amazon.com/gp/profile/amzn1.account.AHKKRWE5PLKRI3MLLTVX5GIGP76Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 5, 2018",Immediate results! I washed my sons hair with regular baby soap to get the cradle cap off then slathered this on. In the morning the yellow crust was gone and his skin is so smooth. Highly recommend.,true,false,,
R240RSDCLYHTR6," AWESOME",Bailey,https://www.amazon.com/gp/profile/amzn1.account.AEWRJ5TRX6O6XQVCHQK2DLF2OT5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 30, 2019","The product worked GREAT for my baby boy! He had heat rash all over his face, back and chest and it cleared within 3-4 days. It completely cleared up. I 100% recommend this product.",true,false,,
R1ZQP1OD0RWRPP," Great",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AG42WOJW7H33VVPCDSBG2DAC3M7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 7, 2020","Great for my toddlers eczema and skin allergies, helped clear her outbreaks right up!",true,false,,
R1XHJSAYMUAKYW," Great product!",Ashley Porras,https://www.amazon.com/gp/profile/amzn1.account.AHR5BT5CLWJKOZX6CTC77KCHFH3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 28, 2018",Has helped mine and both my daughter's eczema so much! My oldest no longer had scaley feeling skin and everytime our baby breaks out I put it on her and it's cleared up by the next day. You can tell a difference just with a few days of using it.,true,false,,
R10ZUFY8NEQEE0," Not for us",Terri,https://www.amazon.com/gp/profile/amzn1.account.AHVLK5SEWKMQW7SMYMHQBPQU4VZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"April 27, 2020","Great smell, and seemed to moisture my child’s skin. I purchased for her eczema after reading positive views on this product, but sadly it didn’t help her condition.",true,false,,
R21SVHZF1SV597," It works!!!",Jasmine,https://www.amazon.com/gp/profile/amzn1.account.AGM62EHUBNRZBZORBTFEUIG6V3DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 16, 2018",This product was amazing it healed my sons rash in a few days after applying it every diaper change next I’m going to see if it will get rid of his small case of cradle cap I highly recommend this and once mine is gone I will be getting another ❤️,true,false,,
R2K74WB9GOHKO5," Amazing Product and an amazing company!",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHPNJLSVU54EUD6NC2IQXV6CJRJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 24, 2017",The BEST product I have ever used. My son has awful eczema and this helps clear it up and he even lets me put it on him because it is so soothing to him. Nothing else has worked. My newborn has cradle cap and this worked so well for her as well. I have bought several other products from ERA and I'm so impressed. I am never going to stop using them I swear by this company. I'm very pleased :),true,false,,
R2CP9UJQXWDKZ9," The can is too small",Kevin,https://www.amazon.com/gp/profile/amzn1.account.AHLVE2DU4RI6WDE6L5QXNGPE47AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"January 14, 2021",It works greats my children have sensitive skin like there dad but I wish the size of the can was bigger. The smell was not what I was expecting but still works..,true,false,https://images-na.ssl-images-amazon.com/images/I/71S2Lzf981L.jpg,https://images-na.ssl-images-amazon.com/images/I/71S2Lzf981L.jpg
R22USA43PM834S," Baby has eczema all over arms and legs and irritation ...",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEC4GOQRZ2CMLSEI2DMZGBTHIXTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"January 25, 2018",Baby has eczema all over arms and legs and irritation from drool on the face. This works alright for moisture. After it soaks in his skin doesn’t feel very moisturized,true,false,,
R2DXXOO5DSV242," Four Stars",Jax,https://www.amazon.com/gp/profile/amzn1.account.AEB3XGXMQSXIJ3DRVMIHVZVG4TBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"July 13, 2016",A small amount goes a long way,true,false,,
RSCSAT9A30XGG," Five Stars",Leilani B. Zeumer,https://www.amazon.com/gp/profile/amzn1.account.AEXN4NAQYJKREMCO7KDSHAF32U2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 31, 2017",Saved my nipples,true,false,,
R11OEAZZB0WXYV," Did not help",Shakila,https://www.amazon.com/gp/profile/amzn1.account.AFMG4LB3TBM7YH2P37FA5JHQQ7JQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 21, 2021",This lotion did not help my daughters eczema.,true,false,,
R22RN68ZHA86M6," Five Stars",Justine S.,https://www.amazon.com/gp/profile/amzn1.account.AFCE3WVT6JIBMIKTS47WOTDDIYTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 25, 2016",Worked great on my 3 year olds eczema! It isn't too oily either,true,false,,
R37EYTCSY5AM0C," Five Stars",Susieshinely,https://www.amazon.com/gp/profile/amzn1.account.AGYBHRPNBCXTNWF36A2EGAOR7RIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 23, 2016",Great stuff for babies.,true,false,,
