review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images,image 1,image 2
R13SGCLRRNVIHZ," Definitely recommend this cream",Ava Stalnaker,https://www.amazon.com/gp/profile/amzn1.account.AHKXB6AKOHTOEZ5WWJPYNEILDS3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 1, 2017",My 6 week old developed cradle cap on his face and this cream worked wonders. With in five days the rash was gone and now I just apply daily for small flare ups. Definitely recommend this cream.,false,false,,,
R17QLP5A8FYEDJ," Five Stars",Col,https://www.amazon.com/gp/profile/amzn1.account.AGHVKIRCI4RTFONARPMCIVZ7PD6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 10, 2016","perfect for eczema, works really well.",false,false,,,
RV40FPH9SOPDG," As soon as I put it on my baby's skin ...",Amber Krueger,https://www.amazon.com/gp/profile/amzn1.account.AGJ4M7C2NHC5IOWPVPTILPCAIPZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 12, 2015",As soon as I put it on my baby's skin it turned splotchy and bright red. I washed it off soon after but she cried and scratched at the patches for a long time afterwards. We'll have to try something else.,false,false,,,
R2349HUE847WYK," Five Stars",Blondie1933,https://www.amazon.com/gp/profile/amzn1.account.AH6M7R7ZIUGJRQEXMVJO6DSTYVLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 17, 2015",Works great for my two year olds eczema.,false,false,,,
R25ADIM9ED3OC0," This stuff is amazing!",Katherine,https://www.amazon.com/gp/profile/amzn1.account.AH2BRJDNPGDMHNEPNTCIFVLRR4LA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 6, 2015",My one month old developed eczema and I purchased this. In less than 3 days I noticed a complete difference! This stuff is amazing!,false,false,,,
R3U2GR2090608M," Terrible. Gave my son a bad rash.",Rebecca B.,https://www.amazon.com/gp/profile/amzn1.account.AHL2MAD74G4OG2KTDFPZHBSQRFFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 2, 2016","This product is awful. My 3 month old son developed a terrible rash from this cream. I trusted that this product would be ok since its dermatologist tested and pediatrician recommend. My son cried and screamed in pain as his body broke out in raised red bumps from his neck to his legs. Luckily I have some OTC HC cream on hand. I'm hoping this will help his rash. I will stick with what I previously used, Aquaphor.",false,false,,,
R1GLUDYT12VPBV," Allergic reaction",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFOT524ISRNLYI7JDYGEF55QYOPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 9, 2017",My daughter had a severe allergic reaction and had hives and rash. Restless full no with no sleep when we applied. Be sure to read a small patch first.,false,false,,,
R1HNJIVIGG543J," Five Stars",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHTW5V6RPF3JA7ENZXV4NKZUKFGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 11, 2017",Good,false,false,,,
RV7CZIJF34G0F," Five Stars",ring99123,https://www.amazon.com/gp/profile/amzn1.account.AGQPCCILUA2G6EQTLL6C47OBGJFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 21, 2016",Great outcome,false,false,,,
RISGCA2VZ9RX1," cheap with great quality.",Will Song,https://www.amazon.com/gp/profile/amzn1.account.AG4KPXLMG2BLXCPGRCVTH3MER2OA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 14, 2015","prepare for my baby girl , cheap with great quality .",false,false,,,
R38AHNV3AO8ZBD," Five Stars",mayada,https://www.amazon.com/gp/profile/amzn1.account.AEXJYN5UMI4EFCZWSCLIQTOSCIMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 6, 2015",Good results for my baby aczema,false,false,,,
RKJ1MPDT35OEJ," and I do not like the fragrance",yeliliye,https://www.amazon.com/gp/profile/amzn1.account.AGTQRKFGWTFU4ST3FHZSTNKN2IMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"December 27, 2014","maybe a little allergy,and I do not like the fragrance.",false,false,,,
RHP74PO5UH2HN," Horrible Quality",courtney,https://www.amazon.com/gp/profile/amzn1.account.AHUOB4VGESVZQCBP4OX5QAFSJRGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 17, 2017",There is no glass or plastic in the frame. It's a clear super thin piece of palstic and its wrinkled over the photo. The frame also has an uneven bottom and wobbles on the dresser. Not worth the money at all.,true,false,,,
R2WVS8RO6GAUS4," Best I've Used! This mom swears by Eucerin.",Amanda,https://www.amazon.com/gp/profile/amzn1.account.AHRZLYMDGMDQ7JYZ2TPLUMDCXHVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 26, 2018","I LOVE this stuff!! My 8 month old son struggled with eczema for at least 2 months. We tried regular pink baby lotion, hydrocortisone, Mustela baby lotion, prescription strength hydrocortisone, CeraVe. Nothing helped. Then I bought this, put on thick after patting dry after bath time, and his skin cleared right up! His skin stays soft 24-48 hours after applying (it's dry wintertime right now) which is a miracle! Hydrocortisone only helped the itch. This cream helps the skin heal!! I continue to use it to prevent the eczema flaring back up.",true,false,,,
R1INP59DBPQ2DU," Amazing!! Fixed dry skin and red patches almost overnight!!",Amy,https://www.amazon.com/gp/profile/amzn1.account.AFE3IG3A7MGE4Y3QHHR4SLF3QBXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 15, 2020","My 4 month old’s skin was getting really really rough on her arms, parts of her thighs, and her torso was getting little red irritated spots all over. At first I thought the dry spots would go away with more lotion and TLC.... I was using Aveeno baby, Aquaphur ointment, and unscented everything on her to avoid any skin issues. The dryness remained and it started to get worse and worse, it was so rough! The red spots on her torso I assumed were a different issue and reactions to her clothing, but after checking with dr google I realized she may be dealing with a bit of baby eczema in both areas!! I jumped on Amazon to try something asap targeted for that issue before dragging her to the Dr with Covid happening over a bit of skin issues...im sure the dr would say it could be anything since babies have such sensitive skin.

Anyway, I bought this based on reviews and WAS AMAZED. I put it on at night before bed and the next morning her arms were about 50% better and soft again!!! Her red areas on her chest were also almost gone!! I cant believe how FAST this worked after all the other baby creams and oil I had tried on her before!! I put it on her 2x a day for a week to clear everything fully, backed off to once a day at night, and now just use it as spot treatment as needed.

The cream gave her no irritation and has no smell to it (I hate anything lotion/cream-wise with smells added) if you are dealing with any skin issues just give this a try! Worked for me as well as the others leaving reviews here, so it is worth a shot!",true,false,,,
R1ME09ID2PH8JW," This is a good lotion but didn’t work well for my baby’s eczema",Sb1983,https://www.amazon.com/gp/profile/amzn1.account.AHXVRHUOXQOI2QAMSOZQYEMB6PPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"January 28, 2018","This is a good lotion but didn’t work well for my baby’s eczema. She actually broke out a little from it.

Oddly enough, it healed my husband’s extremely dry and cracked hands. I mean, his hands were horrible and this lotion helped significantly. I’m a couple days, his hands were 90% better. It was awesome.

So in my case, great on dried out hands, bad for baby.",true,false,,,
R2UMXZAAJK7GRL," This works!",TonofThorns,https://www.amazon.com/gp/profile/amzn1.account.AHLNAKWXA3I5DCDMWWX3QWN3XLVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 29, 2017","I have tried a lot of creams to help my baby and this is the first one that actually works! Its a thick cream that you put on when eczema starts to flair up. It helps calm his skin within a day of use. It helps clear up red, inflamed, bumpy skin as well as the ""scales"" they can get. A little goes a long way so even though its a small bottle it will last a while. Great product!",true,false,,,
R2LM83IOJ9WNIQ," Great for Eczema",JessThy,https://www.amazon.com/gp/profile/amzn1.account.AHXMAATTF64UI3Y6XRBBZPB6PMHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 4, 2020","My 5 year old has eczema on and off. This lotion is a godsend when his eczema gets really bad. Within a few days, patches of scaly, dry, itchy skin will disappear and his skin will be normal again. The cream is pretty thick and is a little greasy, but absorbs well. I usually apply it on him after a bath right before bed, so it gets plenty of time to absorb into his skin. There is no scent and has worked great on his really sensitive skin. Great buy, especially given how affordable it is.",true,false,,,
R3HHB6EOSGOS77," Miracle for my baby's eczema but very hard to remove from the tube",K. More,https://www.amazon.com/gp/profile/amzn1.account.AF5LHWT4FRYC5SZRYCKKX5XLUT7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 30, 2019","I tried a lot of different products for my babies eczema. Coconut oil also did not work. However this cream worked like a charm. It made her skin really soft and smooth again

Update: have used 3-4 bottles but now I am fedup with the design of the tube and how hard is to remove the cream from the tubes. You have to press if it with both hands really hard and then it just squirts a bunch of cream out. There is no easy way. The product designers need to update the tube feeding or put it in a pump bottle",true,false,,,
RA3L7FN1ZPXX6," Works on my baby for dry patches",K. Coleman,https://www.amazon.com/gp/profile/amzn1.account.AF4B3DCNZBGQFIKKIXAS2UTZ3DLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 20, 2020","I got this for some dry areas my baby had. I used it everyday on her and after a week or so they were gone. I still use it at least once a day (her dermatologist says to do it twice, but I don't always succeed at that!), and the areas have stayed soft. There is basically no smell which I prefer because I am sensitive to artificial fragrances and wouldn't want to put them on my baby's skin. Overall I am happy with this purchase and will buy it again if we run out.",true,false,,,
R2XB92QNB6HRPV," Best lotion I’ve found for baby/toddler eczema!",RNarmyMOM,https://www.amazon.com/gp/profile/amzn1.account.AFYN4EHAZP4JGGBDUPNMAMCWK3AQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 12, 2019","I’ve tried many eczema creams, aveeno, Lbri, burts bees, honest company, Aquaphor and yes they all did a decent job if I was super consistent about putting it on morning and night! This stuff has been miracle cream, it cleared up all my daughters dry spots overnight and if I see them coming back we just use this everywhere after a bath. Now we do use other things like oatmeal baths on occasion to but this is the best lotion I’ve tried so far that actually worked great! It’s now a monthly subscription item for us!",true,false,,,
R1SMR8EZYKT7LQ," Works Well for Me and Gentle on Skin",Kellie Wilson,https://www.amazon.com/gp/profile/amzn1.account.AHHNZXULIFQLGR37ZCREROW4XV7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 22, 2019","I bought this for myself to battle a small patch of eczema. I find this product to be unscented, moisturizing - but not greasy - and absorbs well into myself. For me, it has worked quickly (i.e. a few days of regular use) to notice the healing. I can imagine me needing to use this more during the drier months (winter) ahead. I would continue to use this trusted brand and would buy this product again. This item is a good size and you don't need a lot so it should last for a while.",true,false,,,
R2EDZ511V5DH7Z," This lotion has been a life saver.",Patti Frazier,https://www.amazon.com/gp/profile/amzn1.account.AGA3TB6JZ6BYSV4PCZ3AGAS7X5YQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 12, 2020","I spent most of my life using varying potencies of topical steroids to manage my moderate eczema. My eczema would get better, but then come back even worse which continued the steroid cycle. My skin became addicted to them and I have been having a horrible time recovering and withdrawing from years of use.

This lotion has been a life saver. It’s steroid free and gentle. I use it daily!

Please PLEASE research “Topical Steroid Withdrawal” and “Red Skin Syndrome” before you put any cortisone creams or steroids on your babies. There are so many alternative ways to manage moderate eczema and the withdrawal consequences of steroids can be devastating. I wouldn’t wish this on anyone. <3",true,false,,,
R2RFEX1R5BC7NI," Works great!!",Carmelita,https://www.amazon.com/gp/profile/amzn1.account.AEKZSHAEUAO4ESPWAVVYYDHI7TLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 17, 2020","My daughter has mild eczema on her limbs. I bought this on a whim since I tried a lot of lotuons that claimed to help. They didn't help her and made it worse. I lathered it on her after a shower and she didn't flinch. She said it feels better mama. She was 3 yrs old. She just turned 4 and it's still my go to lotion. It works better, most of the time, than the hydrocortisone cream she was prescribed. I recommend this lotion.",true,false,,,
REMR9HS1A3A20," I bought this for my 6 month old",Stan the Man,https://www.amazon.com/gp/profile/amzn1.account.AHH2RULF3I6MK3LXA5CUJPKLX3YQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"December 13, 2020","My 6 month old (now 9 months) has pretty bad eczema. This was recommended to us by our midwife so we gave it a try. This baby formulation doesn't work nearly as well as the regular eucerin eczema cream. This one is lighter in application and coverage and moisturizes ok, but we didn't see the healing in the skin the same way we see when we use the other kind. I won't buy this again.",true,false,,,
R25QK3PBVJP4UO," Nothing but Eucerin",RadoSat,https://www.amazon.com/gp/profile/amzn1.account.AEARIZZHDIQYC6RGAFNB3UQOHYIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 6, 2020","I would not put anything else on my babies! Have been using this for 5 years and it keeps eczema away. Only complaint is that a lot of cream is left even when it’s hard to squeeze out. I always cut the tube open and extract 2 days worth of moisturizer.
I go through 2 tubes a month, bigger size and easy to squeeze packaging will help a great deal.",true,false,,,
R1C93YV192I1ID," Didn’t work for my baby",alokananda k.,https://www.amazon.com/gp/profile/amzn1.account.AHR6KP6Y2XXTLFGBYCIZDLBVVW4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"July 9, 2019","Didn’t work on my baby’s eczema. When I applied,the place became red with red rash on it. Stopped using.",true,false,,,
RRUI55L4NG1AK," This works so well",Anna,https://www.amazon.com/gp/profile/amzn1.account.AEFO4YEMPTW2MIA2FZ3TSMYOUHNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 16, 2020","My 16 month old has had ezcema for quite a while now and the only thing that has helped it is this cream. We do have to consistently put it on his cheeks several times a day, but if we don't his poor cheeks get so bad. We have tried other brands of creams, vasaline, & even what the doctor prescribed and so far eucerin has worked the best. Very Happy with the results!",true,false,,,
R1WOUKTISFU4DJ," Eczema cleared up in 2 days!",Erin Watt,https://www.amazon.com/gp/profile/amzn1.account.AFXYJP5PGGKZYLXVD2CUJKJRSDTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 2, 2018","Excellent product. This really helped with my baby's eczema. It cleared up after two days of using this twice a day. We continue using it twice a day to manage his eczema. Everyone comments how soft his skin is, they don't know how hard we have to work at it! We tried Babyganic's eczema lotion and it didn't do anything. I definitely recommend Eucerin.",true,false,,,
R1F6RI3QS37ICY," No safety seal on bottle; box previously opened",AshRoh,https://www.amazon.com/gp/profile/amzn1.account.AE5UHEBGOHPGE7PWE3P7NEJS2DMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"April 10, 2019",I’m extremely concerned that this arrived with no safety seal and/or plastic wrap on the product. Even the box didn’t have a seal. There’s no way I’m going to trust that the product I was shipped is safe for my baby girl. I ended up picking up the Aveeno baby eczema lotion out of desperation when this arrived looking tampered with. I’ve read great reviews on this product and wish I was able to see for myself. Will be returning and just wanted to warn others to watch out too.,true,false,,,
RWRSQMVX7Y4BO," Surprising results-10 stars",MM of ME,https://www.amazon.com/gp/profile/amzn1.account.AEWPTUPMILOLCHIXMMDH2MN6MYCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 19, 2018","This cream really works. It was recommended in a popular magazine...And the price is right.
I've had redness on and around my nose for a few yrs. I switched to a cleanser and moisturizer by Boscia that really helped...This product gave me the final push...reducing ALL remaining redness in less than a couple days.
And it is a good size that should last for many months.
Finally something that works!",true,false,,,
RY11QN5ZUA70Q," This cream is wonderful. My baby had a few spots on his ...",Mustlovedogs,https://www.amazon.com/gp/profile/amzn1.account.AHWE6PRHED7YYYIPPSMO5JFRSZJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 4, 2018","This cream is wonderful. My baby had a few spots on his arms that looked like eczema. One had been there for a couple of months. I had tried several lotions and creams as well as pure coconut oil. Nothing was helping. After using this cream daily for a couple to few days the red, bumpy areas are gone and have not returned in weeks (even with less than daily application). This is the only cream that I will use from now on.",true,false,,,
R1FBXEN1TAU3UE," It really works!",Amber Tretheway,https://www.amazon.com/gp/profile/amzn1.account.AFWYHA3RPDUEQ3EYXQIKBYSLGTFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 5, 2019","My 3 month old started getting horrible dry patches on his arms, legs, and face. Nothing would help, even the thickest baby lotion I could find. Decided to try this cream and within 2 days my son's skin looks so much better! Almost all of the dry skin is now soft to the touch. My husband even used this on a dry patch he had on his side and it went away within 24 hours. I cannot recommend this enough!",true,false,,,
R1QFQQI4AT8U6D," Didn't work for my 1 and 3 year old",Becca White,https://www.amazon.com/gp/profile/amzn1.account.AFWRSP2JCP53K555BUFC4OKLJSIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"January 19, 2018","I think my kids' skin is too bad for this stuff, just not strong enough. I didn't notice a difference in their eczema when using this. I switched to the adult eucerin eczema and it helps their skin a lot more. They are 1 and 3 for reference. I'm sure if your baby/toddler has mild eczema, this would work.",true,false,,,
R31SAI71EJQR0W," Works well with sensitive skin.",Robert Javin Cruz,https://www.amazon.com/gp/profile/amzn1.account.AEZHKPNNX6JBUNCG3XHUJ6D62BAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 1, 2020",Tried other baby cream for my 6month old daughter with sensitive skin suffering from eczema and this is by far the best one that works with her skin. It feels cool upon applying the cream and got rid of the eczema effectively. This product made my baby’s skin soft and smooth which added to her happiness and comfortability.,true,false,,,
R1Y7Q4T1HGBCNP," Our son had eczema and his pediatrician recommended this lotion",Sierra,https://www.amazon.com/gp/profile/amzn1.account.AHQJY7N56T6Q7HAYRETL6U6DZIQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 22, 2018",This is a baby must have! Our son had eczema and his pediatrician recommended this lotion. Within a few uses his eczema was cleared up. Anytime I see any dry skin on him I put this lotion on and within a couple of hours it's gone. Where we live we have extremely harsh winters and I won't use anything but this lotion now.,true,false,,,
RG7E9EBBU0LPC," A great help!",City Girl,https://www.amazon.com/gp/profile/amzn1.account.AH3EIX5R7MWRNMAOUAC3M2BIM7NQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 30, 2019","Our 3 month old suddenly developed eczema, and the initial flare up was pretty severe. We didn’t apply this to the weeping areas, but we applied it everywhere else with great success! All those raised, red, and scaley patches went away in a day! It must be somewhat soothing, too, because he’d take a break from rubbing and scratching after applying this. Highly recommend.",true,false,,,
R9V1CCOX6W0MK," Work wonders!",aamna toori,https://www.amazon.com/gp/profile/amzn1.account.AFQIDHO5GU2KUTRS5JO33RDIMMIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 17, 2019","My one month old baby started to get heat rash and was breaking out on her face, neck, behind her ears, and a little bit on the back of her head so I used this bad boy and the rash went away within 3 days!!!! I really recommend it. I use it even now whenever my baby gets bumps on her face because she loves to sleep on top of mommy at times. She sweats a lot so it’s so easy for her to breakout. This product works so well! I love it!",true,false,,,
R178LJXF6F9RQB," Baby skin",Jessica,https://www.amazon.com/gp/profile/amzn1.account.AHOQGNLR6SXSTLTZGEYQYLGSUWNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 2, 2020",I have the mustela and this brand. The mustela is really nice and doesn't feel heavy like this one but they both worked in reducing baby eczema and this is significantly cheaper in price. I will continue to buy this product especially in the winter months.,true,false,,,
RKGTECZ43AJV0," Thankful it helped my LO.",eFaith,https://www.amazon.com/gp/profile/amzn1.account.AEMR4SZQ4VUTATPNR7RDWX4V6C6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 25, 2017",My Baby boy was covered in eczema from head to toe. I used this 3 times a day for 3 days and it's all but disappeared. :) Happy baby = happy mommy,true,false,,,
R3B6TABGT0AJSE," Very happy with this product!",Katherine Melendez,https://www.amazon.com/gp/profile/amzn1.account.AFZWRB7P2T7UM3U5YLMQTKQS25DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 3, 2019",I wish it was a bigger tube but I'll buy more. My 4 year old has really bad eczema and gets rashes and breakouts almost everywhere! Ever since using this cream she hasn't complained of itching or her skin hurting. Her breakouts go away overnight. It definitely does it's job!,true,false,,,
R326M1ALGSFDHO," Toddler has Silky legs again",AL,https://www.amazon.com/gp/profile/amzn1.account.AGEVIILIJCVX7QSLE75353BXHAZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 27, 2017",Perfect result on the rash. My 16 month old had cold rash red and scalpy later and it was almost healing process with calendula lotion but I used this Cream in the end process and the result was awesome now she has silky soft legs again! Awesome ! Thanks for the product!,true,false,,,
R25M92UD7SW2T4," Keeps his cute little head moisturized 💙",A.H.,https://www.amazon.com/gp/profile/amzn1.account.AH5CWLHEJLPPYYK62IMNRUWSKP6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 29, 2020","My infant son (3 months) has had really dry, flaky skin on his head and forehead, which is likely eczema. This is the only lotion that effectively soothes his skin and keeps it moisturized for hours.",true,false,,,
R1QP4625MNTPWF," Moisturize your little ones skin",dana dunmore,https://www.amazon.com/gp/profile/amzn1.account.AE4NS3QRMS7BOYYJOYIG4VEVR4LA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 27, 2020",I love the fact that the scent is nonexisting it moisturizes my son eczema So well the only reason I gave it four stars was because of how small the container it is I found a bigger one so it last longer,true,false,,,
RVCGG0JX6NFRU," Not for everyone",Roux,https://www.amazon.com/gp/profile/amzn1.account.AHJ3WK35QEY32S74YSSPIICUIBLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"June 2, 2020","My son has eczema and is currently in a bad flare up of it. First use, he had to immediately wash it off because it burned him so bad. I don’t know which ingredient made him burn but obviously it shouldn’t be in it.",true,false,,,
RULPO3Q85E557," Made my baby's eczema worse!",RavenclawMommy,https://www.amazon.com/gp/profile/amzn1.account.AHHVKR63P7Q5ZI7U2M6M2XEUHBUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"July 1, 2020","My baby has eczema. It was just a few rough, dry patches. We bought this to help. We put it on and, within 24 hrs, my baby's eczema was red and inflammed. I should have believed the other reviews saying it did it to their kids before buying.",true,false,,,
RZ0ZFX8ANY8BS," Great for eczema",Keshia_518,https://www.amazon.com/gp/profile/amzn1.account.AFKYO43G5H3CT7ZVLIBWQW5DUDNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 16, 2020",Works wonderfully on my baby’s very sensitive skin. I use this cream for moisturizing my little guy in between using his prescription for eczema and it’s the next best thing to his prescription cream!,true,false,,,
R304CJW4JJBWS," Great for baby eczema",IRAY WILSON,https://www.amazon.com/gp/profile/amzn1.account.AGZ7NLUI3ABERPQZLDUNRTWQZXRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 22, 2020","My infant has eczema, so this was the only thing that worked for him and was safe to use in his delicate skin. The smell is blah, but it worked so well to moisturize and soften his skin that I don't mind.",true,false,,,
RBJZ1G3NXJYGM," Great for dry patches of skin and eczema",Via S.,https://www.amazon.com/gp/profile/amzn1.account.AHQWSREBML5RH7GZCFX6L57DDMHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 25, 2018","I actually bought this for my son but I’ve been using aveeno on him and it’s been working great so I use this for myself. I have eczema and sometimes get dry patches on my face and random parts of my body. I put this on before bed and notice a huge improvement the next day. After a couple of days, the patches are literally gone. If it’s an itchy rash, I mix it with (hydro?)cortisone for the itch.",true,false,,,
R2V7QQ6DWJNSXP," Cleared up eczema fast",MAW,https://www.amazon.com/gp/profile/amzn1.account.AHCPFC3PCBZN4U5C7DXL3FDJXOEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 15, 2019",My baby was breaking out so bad he had to have antihistamines to stop the itch. Using this twice a day along with an oatmeal bath has completely cleared him of his symptoms. Very thick and lasts 12+ hours. Doesn’t have a medicinal smell and I even use it on my dry cracked hands,true,false,,,
R2EYO3CJDPLF2G," best one for new born eczema",cailiqingsheng,https://www.amazon.com/gp/profile/amzn1.account.AG2U2FQS7EBFZCIJPLXIK7E4H5CA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 2, 2017","reduces our baby's eczema in a few days. we simply put it on her body, leg, arms and face a few times a day and the severe eczema was gone. recommended product by pediatrician. thumbs up!!!",true,false,,,
RRPMK2HYTZTH8," Best cream for baby or kids skin.",Thatsmyside,https://www.amazon.com/gp/profile/amzn1.account.AHF62RWKONYSN7NTHSYRE2VVVR6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 10, 2019","My daughter get's face eczema every other months and this cream has always worked for us. I have tried and tested other brands but nothing worked that great! I use this cream on my face too when I feel too dry.. This cream feels good and in spite of being thick, it feels light on the skin. It's highly recommended for sensitive skin kids and great for everyday use.",true,false,,,
R13GWVYMMODJ8U," Great for using with 6 month old",Mrs. Erin,https://www.amazon.com/gp/profile/amzn1.account.AHLQ72WIK5UZ6ONXDWMERUI6YPDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 25, 2017",Great for using with 6 month old. Seems to be the best out of all the other products. I like that it is thick and with a onesie stays on for hours,true,false,,,
RW4ZPG40RAXLI," Worked well on my 3mo",EARL EPPS,https://www.amazon.com/gp/profile/amzn1.account.AEQZDZTVPAXXKHYNABGMN6NI2SYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 11, 2020","My 3 mo had eczema all over her legs and other places, it was very bad around her knees. I bought this and day 1 it was almost completely gone by day 2 no dry skin at all. I previously optioned her after her baths but nothing helps. Would definitely recommend",true,false,,,
R2OK1GEHR0P64V," great for kids eczema",DinaS,https://www.amazon.com/gp/profile/amzn1.account.AH7JJVPNBTI4QT4364KYPUL5W4TQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 5, 2019","I love this cream! After bath time, I apply this cream nightly and it has really helped ward off my son's eczema. He used to have awful outbreaks without this cream. We tried babyganics lotion and Aveeno before, but this is best for us. No scent as well.",true,false,,,
R2NQGMUIE0WAVH," Great cream, works on baby's mild eczema",Reader from SF,https://www.amazon.com/gp/profile/amzn1.account.AEC35STAA2C2VKKSTELSPNJD5BVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 27, 2014","We are dealing with mild/medium eczema symptoms, which are aggravated by pullen allergies, exposure to the sun and various ""outside"" elements. I found this cream to be very helpful in ""calming"" the skin and releaving the redness and more imiportantly the itching. It absorbs quickly and not greasy (definitely not as greasy as that white/blue bottle general Eucerin cream). we use it a lot, and i would recommend it to others. I don't have experience with severe excema which is a constant for some kids, so I can't say whether it's good for that.",true,false,,,
R3NSL72ZM4C1GT," Good, not the best",Mafer,https://www.amazon.com/gp/profile/amzn1.account.AH4F3BSSXRTGX6GKAKJ75I3ADYTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"March 9, 2020",This cream was good for my baby but he still had really bad eczema episodes. We finally found ISDIN nutratopic pro-amp and even the pediatrician was surprise on how good his skin was. So just skip this step and buy ISDIN.,true,false,,,
R2D78UUCWOVCNQ," Fav",Kim A,https://www.amazon.com/gp/profile/amzn1.account.AF7COXUB5Y2CRWLCR2KNCUZ63HNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 6, 2019","For the eczema trouble in our household, this Is the best lotion for us. It’s not greasy like the aquaphor we had been using before. It is unscented so it doesn’t further irritate the skin and ABSORBS quickly. My kids hate the greasy feeling and because it absorbs quickly and works well to maintain their skin, this is our favorite.",true,false,,,
R3EVCUNV0AJG9I," It works in a day!",Chris&Cara,https://www.amazon.com/gp/profile/amzn1.account.AEFDYPHE33OMCAOSJK36CD7ZABYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"December 30, 2017","My 8 week old daughter had red and bumpy cheeks and neck. After googling and speaking with her pediatrician, I bought this lotion. I applied after bath before bed, and in the morning it was significantly improved! Completely gone within a couple days. Highly recommend!",true,false,,,
